traffic_date,traffic_time,ROUTE_ID,speed_kmh,valid,rain_obs_time,rain_est_mm_1h,rain_stations_used,rain_weight_used,baseline_type,baseline_time_bin,baseline_median_kmh,baseline_p25_kmh,baseline_p75_kmh,baseline_days,baseline_label,speed_diff_kmh,speed_diff_pct
2026-09-19,21:37:00,57430,41.9,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,58.7,58.25,59.15,2,Provisional,-16.8,-28.6
2026-09-19,21:37:00,57486,33.4,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,34.1,33.8,34.4,2,Provisional,-0.7,-2.1
2026-09-19,21:37:00,57519,45.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000009,dow,43,43.7,43.65,43.75,2,Provisional,1.3,3.0
2026-09-19,21:37:00,57537,50.7,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,48.35,47.98,48.73,2,Provisional,2.35,4.9
2026-09-19,21:37:00,57920,53.4,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,54.45,54.42,54.48,2,Provisional,-1.05,-1.9
2026-09-19,21:37:00,57924,40.0,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999991,dow,43,41.7,41.4,42.0,2,Provisional,-1.7,-4.1
2026-09-19,21:37:00,57990,33.2,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,33.8,33.5,34.1,2,Provisional,-0.6,-1.8
2026-09-19,21:37:00,58304,58.3,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999999,dow,43,66.6,66.35,66.85,2,Provisional,-8.3,-12.5
2026-09-19,21:37:00,58342,33.3,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,33.9,33.6,34.2,2,Provisional,-0.6,-1.8
2026-09-19,21:37:00,58459,47.5,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,59.25,58.62,59.88,2,Provisional,-11.75,-19.8
2026-09-19,21:37:00,58830,48.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,46.85,46.48,47.23,2,Provisional,1.95,4.2
2026-09-19,21:37:00,58833,55.5,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,53.8,53.1,54.5,2,Provisional,1.7,3.2
2026-09-19,21:37:00,58919,57.2,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,61.9,61.35,62.45,2,Provisional,-4.7,-7.6
2026-09-19,21:37:00,59311,54.9,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,56.55,56.48,56.62,2,Provisional,-1.65,-2.9
2026-09-19,21:37:00,59325,44.6,Y,2026-09-19T21:15:00+08:00,0.0,3,0.999999999999999,dow,43,42.55,42.42,42.67,2,Provisional,2.05,4.8
2026-09-19,21:37:00,59470,55.5,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,53.8,53.1,54.5,2,Provisional,1.7,3.2
2026-09-19,21:37:00,59777,46.0,Y,2026-09-19T21:15:00+08:00,0.0,3,0.999999999999999,dow,43,44.05,43.67,44.42,2,Provisional,1.95,4.4
2026-09-19,21:37:00,59792,48.3,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,62.5,62.15,62.85,2,Provisional,-14.2,-22.7
2026-09-19,21:37:00,60200,48.3,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,62.5,62.15,62.85,2,Provisional,-14.2,-22.7
2026-09-19,21:37:00,60219,52.3,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,53.4,53.4,53.4,2,Provisional,-1.1,-2.1
2026-09-19,21:37:00,60280,56.9,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,62.85,62.78,62.92,2,Provisional,-5.95,-9.5
2026-09-19,21:37:00,60292,51.9,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,51.9,51.9,51.9,2,Provisional,0.0,0.0
2026-09-19,21:37:00,60511,61.1,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999999,dow,43,58.6,57.95,59.25,2,Provisional,2.5,4.3
2026-09-19,21:37:00,60819,58.7,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,56.85,55.98,57.73,2,Provisional,1.85,3.3
2026-09-19,21:37:00,61227,44.0,Y,2026-09-19T21:15:00+08:00,0.0,3,0.999999999999999,dow,43,55.4,55.2,55.6,2,Provisional,-11.4,-20.6
2026-09-19,21:37:00,61509,59.1,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,59.65,59.12,60.18,2,Provisional,-0.55,-0.9
2026-09-19,21:37:00,61958,51.2,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999999,dow,43,56.35,56.03,56.67,2,Provisional,-5.15,-9.1
2026-09-19,21:37:00,62301,47.5,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,59.3,58.7,59.9,2,Provisional,-11.8,-19.9
2026-09-19,21:37:00,62966,66.1,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999999,dow,43,66.3,66.2,66.4,2,Provisional,-0.2,-0.3
2026-09-19,21:37:00,59734,65.2,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000004,dow,43,65.2,65.2,65.2,2,Provisional,0.0,0.0
2026-09-19,21:37:00,59766,37.2,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000002,dow,43,38.2,38.2,38.2,2,Provisional,-1.0,-2.6
2026-09-19,21:37:00,60177,67.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000004,dow,43,67.5,67.5,67.5,2,Provisional,-0.5,-0.7
2026-09-19,21:37:00,100658,10.9,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000009,dow,43,13.05,12.82,13.28,2,Provisional,-2.15,-16.5
2026-09-19,21:37:00,100659,10.9,Y,2026-09-19T21:15:00+08:00,0.0,3,0.999999999999999,dow,43,13.05,12.82,13.28,2,Provisional,-2.15,-16.5
2026-09-19,21:37:00,100661,14.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,16.15,15.93,16.38,2,Provisional,-1.35,-8.4
2026-09-19,21:37:00,100693,10.9,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000009,dow,43,13.05,12.82,13.28,2,Provisional,-2.15,-16.5
2026-09-19,21:37:00,100694,10.9,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,13.05,12.82,13.28,2,Provisional,-2.15,-16.5
2026-09-19,21:37:00,100695,14.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,16.15,15.93,16.38,2,Provisional,-1.35,-8.4
2026-09-19,21:37:00,100701,10.9,Y,2026-09-19T21:15:00+08:00,0.0,3,1.000000000000001,dow,43,13.05,12.82,13.28,2,Provisional,-2.15,-16.5
2026-09-19,21:37:00,100702,14.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,16.15,15.93,16.38,2,Provisional,-1.35,-8.4
2026-09-19,21:37:00,101728,10.9,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,13.05,12.82,13.28,2,Provisional,-2.15,-16.5
2026-09-19,21:37:00,101729,10.9,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,13.05,12.82,13.28,2,Provisional,-2.15,-16.5
2026-09-19,21:37:00,101836,14.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000009,dow,43,16.15,15.93,16.38,2,Provisional,-1.35,-8.4
2026-09-19,21:37:00,101840,10.9,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,13.05,12.82,13.28,2,Provisional,-2.15,-16.5
2026-09-19,21:37:00,110855,76.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,77.4,77.2,77.6,2,Provisional,-0.8,-1.0
2026-09-19,21:37:00,110856,76.9,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,81.8,79.65,83.95,2,Provisional,-4.9,-6.0
2026-09-19,21:37:00,95973,77.8,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999999,dow,43,77.8,77.8,77.8,2,Provisional,0.0,0.0
2026-09-19,21:37:00,96259,67.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,75.55,75.53,75.57,2,Provisional,-8.55,-11.3
2026-09-19,21:37:00,96264,58.2,Y,2026-09-19T21:15:00+08:00,0.0,3,1.000000000000001,dow,43,59.35,58.23,60.48,2,Provisional,-1.15,-1.9
2026-09-19,21:37:00,96749,57.3,Y,2026-09-19T21:15:00+08:00,0.0,3,0.999999999999999,dow,43,58.35,57.12,59.57,2,Provisional,-1.05,-1.8
2026-09-19,21:37:00,96751,78.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,78.6,78.6,78.6,2,Provisional,0.0,0.0
2026-09-19,21:37:00,97155,57.9,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,58.15,57.02,59.27,2,Provisional,-0.25,-0.4
2026-09-19,21:37:00,97156,76.5,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,76.5,76.5,76.5,2,Provisional,0.0,0.0
2026-09-19,21:37:00,97257,57.2,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,58.25,57.02,59.48,2,Provisional,-1.05,-1.8
2026-09-19,21:37:00,277033,41.3,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,49.6,48.8,50.4,2,Provisional,-8.3,-16.7
2026-09-19,21:37:00,278083,41.3,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000009,dow,43,49.6,48.8,50.4,2,Provisional,-8.3,-16.7
2026-09-19,21:37:00,278084,41.3,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999999,dow,43,49.6,48.8,50.4,2,Provisional,-8.3,-16.7
2026-09-19,21:37:00,278087,41.3,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,49.6,48.8,50.4,2,Provisional,-8.3,-16.7
2026-09-19,21:37:00,278104,54.9,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,55.7,55.4,56.0,2,Provisional,-0.8,-1.4
2026-09-19,21:37:00,278107,41.3,Y,2026-09-19T21:15:00+08:00,0.0,3,0.999999999999999,dow,43,49.6,48.8,50.4,2,Provisional,-8.3,-16.7
2026-09-19,21:37:00,278108,54.9,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999999,dow,43,55.7,55.4,56.0,2,Provisional,-0.8,-1.4
2026-09-19,21:37:00,278109,54.9,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999999,dow,43,55.7,55.4,56.0,2,Provisional,-0.8,-1.4
2026-09-19,21:37:00,278110,54.9,Y,2026-09-19T21:15:00+08:00,0.0,3,0.999999999999999,dow,43,55.7,55.4,56.0,2,Provisional,-0.8,-1.4
2026-09-19,21:37:00,278111,54.9,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,55.7,55.4,56.0,2,Provisional,-0.8,-1.4
2026-09-19,21:37:00,278225,34.2,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000009,dow,43,33.25,33.12,33.38,2,Provisional,0.95,2.9
2026-09-19,21:37:00,101736,39.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000002,dow,43,35.9,35.6,36.2,2,Provisional,3.7,10.3
2026-09-19,21:37:00,101758,59.3,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000004,dow,43,58.1,56.9,59.3,2,Provisional,1.2,2.1
2026-09-19,21:37:00,101981,59.3,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,58.1,56.9,59.3,2,Provisional,1.2,2.1
2026-09-19,21:37:00,109505,39.6,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999997,dow,43,35.9,35.6,36.2,2,Provisional,3.7,10.3
2026-09-19,21:37:00,111958,53.1,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000004,dow,43,54.6,53.55,55.65,2,Provisional,-1.5,-2.7
2026-09-19,21:37:00,265802,52.9,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999998,dow,43,55.05,54.88,55.23,2,Provisional,-2.15,-3.9
2026-09-19,21:37:00,8113,65.7,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000009,dow,43,65.45,65.33,65.58,2,Provisional,0.25,0.4
2026-09-19,21:37:00,9453,65.7,Y,2026-09-19T21:15:00+08:00,0.0,3,0.999999999999999,dow,43,65.45,65.33,65.58,2,Provisional,0.25,0.4
2026-09-19,21:37:00,9755,65.7,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999999,dow,43,65.45,65.33,65.58,2,Provisional,0.25,0.4
2026-09-19,21:37:00,9777,65.7,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,65.45,65.33,65.58,2,Provisional,0.25,0.4
2026-09-19,21:37:00,109129,74.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,74.65,73.72,75.58,2,Provisional,-0.05,-0.1
2026-09-19,21:37:00,93850,74.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.000000000000001,dow,43,74.65,73.72,75.58,2,Provisional,-0.05,-0.1
2026-09-19,21:37:00,96610,59.9,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,59.55,59.12,59.98,2,Provisional,0.35,0.6
2026-09-19,21:37:00,96616,74.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000009,dow,43,74.65,73.72,75.58,2,Provisional,-0.05,-0.1
2026-09-19,21:37:00,96617,74.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,74.65,73.72,75.58,2,Provisional,-0.05,-0.1
2026-09-19,21:37:00,96882,59.9,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000009,dow,43,59.55,59.12,59.98,2,Provisional,0.35,0.6
2026-09-19,21:37:00,97293,74.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,74.65,73.72,75.58,2,Provisional,-0.05,-0.1
2026-09-19,21:37:00,112018,53.2,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,50.8,50.35,51.25,2,Provisional,2.4,4.7
2026-09-19,21:37:00,112072,75.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,77.5,77.25,77.75,2,Provisional,-2.5,-3.2
2026-09-19,21:37:00,143006,63.2,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,67.75,67.17,68.33,2,Provisional,-4.55,-6.7
2026-09-19,21:37:00,143612,66.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000009,dow,43,65.9,65.55,66.25,2,Provisional,0.1,0.2
2026-09-19,21:37:00,145514,66.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000009,dow,43,65.9,65.55,66.25,2,Provisional,0.1,0.2
2026-09-19,21:37:00,95294,55.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000009,dow,43,54.5,54.05,54.95,2,Provisional,0.5,0.9
2026-09-19,21:37:00,95318,56.3,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,52.65,52.52,52.77,2,Provisional,3.65,6.9
2026-09-19,21:37:00,95319,63.2,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,66.1,65.95,66.25,2,Provisional,-2.9,-4.4
2026-09-19,21:37:00,95320,60.2,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000009,dow,43,62.7,62.6,62.8,2,Provisional,-2.5,-4.0
2026-09-19,21:37:00,95321,56.1,Y,2026-09-19T21:15:00+08:00,0.0,3,1.000000000000001,dow,43,54.5,53.95,55.05,2,Provisional,1.6,2.9
2026-09-19,21:37:00,95322,55.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,55.9,55.3,56.5,2,Provisional,-0.1,-0.2
2026-09-19,21:37:00,96681,62.7,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999989,dow,43,65.55,65.38,65.73,2,Provisional,-2.85,-4.3
2026-09-19,21:37:00,96682,56.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,54.8,54.25,55.35,2,Provisional,1.2,2.2
2026-09-19,21:37:00,96708,59.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,58.35,58.12,58.57,2,Provisional,1.25,2.1
2026-09-19,21:37:00,96712,56.3,Y,2026-09-19T21:15:00+08:00,0.0,3,0.999999999999999,dow,43,52.15,52.02,52.27,2,Provisional,4.15,8.0
2026-09-19,21:37:00,97027,65.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,68.25,68.17,68.33,2,Provisional,-3.25,-4.8
2026-09-19,21:37:00,97030,55.2,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,59.25,58.48,60.02,2,Provisional,-4.05,-6.8
2026-09-19,21:37:00,279283,72.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,69.45,67.83,71.08,2,Provisional,3.35,4.8
2026-09-19,21:37:00,7796,65.7,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,65.45,65.33,65.58,2,Provisional,0.25,0.4
2026-09-19,21:37:00,266983,62.7,Y,2026-09-19T21:15:00+08:00,0.0,3,1.000000000000001,dow,43,87.15,86.72,87.58,2,Provisional,-24.45,-28.1
2026-09-19,21:37:00,266986,62.7,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,87.15,86.72,87.58,2,Provisional,-24.45,-28.1
2026-09-19,21:37:00,267005,66.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,61.9,61.25,62.55,2,Provisional,4.1,6.6
2026-09-19,21:37:00,267006,67.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,63.0,62.35,63.65,2,Provisional,4.0,6.3
2026-09-19,21:37:00,267007,72.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,69.7,69.45,69.95,2,Provisional,3.1,4.4
2026-09-19,21:37:00,267008,72.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,69.7,69.45,69.95,2,Provisional,3.1,4.4
2026-09-19,21:37:00,267009,72.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,69.7,69.45,69.95,2,Provisional,3.1,4.4
2026-09-19,21:37:00,267123,72.8,Y,2026-09-19T21:15:00+08:00,0.0,3,0.999999999999999,dow,43,69.7,69.45,69.95,2,Provisional,3.1,4.4
2026-09-19,21:37:00,267124,72.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,69.7,69.45,69.95,2,Provisional,3.1,4.4
2026-09-19,21:37:00,267132,72.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.000000000000001,dow,43,69.7,69.45,69.95,2,Provisional,3.1,4.4
2026-09-19,21:37:00,267133,72.8,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999991,dow,43,69.7,69.45,69.95,2,Provisional,3.1,4.4
2026-09-19,21:37:00,267140,72.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000009,dow,43,69.7,69.45,69.95,2,Provisional,3.1,4.4
2026-09-19,21:37:00,267183,71.2,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999999,dow,43,68.3,68.2,68.4,2,Provisional,2.9,4.2
2026-09-19,21:37:00,267184,51.6,Y,2026-09-19T21:15:00+08:00,0.0,3,0.999999999999999,dow,43,49.9,49.55,50.25,2,Provisional,1.7,3.4
2026-09-19,21:37:00,267186,68.1,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,68.75,68.62,68.88,2,Provisional,-0.65,-0.9
2026-09-19,21:37:00,267187,68.1,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,68.75,68.62,68.88,2,Provisional,-0.65,-0.9
2026-09-19,21:37:00,267188,68.1,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,68.75,68.62,68.88,2,Provisional,-0.65,-0.9
2026-09-19,21:37:00,267189,68.1,Y,2026-09-19T21:15:00+08:00,0.0,3,0.999999999999999,dow,43,68.75,68.62,68.88,2,Provisional,-0.65,-0.9
2026-09-19,21:37:00,267192,68.1,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,68.75,68.62,68.88,2,Provisional,-0.65,-0.9
2026-09-19,21:37:00,267200,68.1,Y,2026-09-19T21:15:00+08:00,0.0,3,1.000000000000001,dow,43,68.75,68.62,68.88,2,Provisional,-0.65,-0.9
2026-09-19,21:37:00,267201,44.3,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,57.85,56.38,59.32,2,Provisional,-13.55,-23.4
2026-09-19,21:37:00,267202,80.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,88.0,87.0,89.0,2,Provisional,-8.0,-9.1
2026-09-19,21:37:00,267203,73.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,68.0,66.5,69.5,2,Provisional,5.0,7.4
2026-09-19,21:37:00,267204,110.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,59.3,59.05,59.55,2,Provisional,50.7,85.5
2026-09-19,21:37:00,267206,44.3,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,57.85,56.38,59.32,2,Provisional,-13.55,-23.4
2026-09-19,21:37:00,267207,44.3,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,57.85,56.38,59.32,2,Provisional,-13.55,-23.4
2026-09-19,21:37:00,267266,50.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,45.5,43.25,47.75,2,Provisional,4.5,9.9
2026-09-19,21:37:00,267267,62.7,Y,2026-09-19T21:15:00+08:00,0.0,3,1.000000000000001,dow,43,87.15,86.72,87.58,2,Provisional,-24.45,-28.1
2026-09-19,21:37:00,267268,62.7,Y,2026-09-19T21:15:00+08:00,0.0,3,1.000000000000001,dow,43,87.15,86.72,87.58,2,Provisional,-24.45,-28.1
2026-09-19,21:37:00,267271,66.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,61.9,61.25,62.55,2,Provisional,4.1,6.6
2026-09-19,21:37:00,267273,62.7,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999991,dow,43,87.15,86.72,87.58,2,Provisional,-24.45,-28.1
2026-09-19,21:37:00,267274,72.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,69.7,69.45,69.95,2,Provisional,3.1,4.4
2026-09-19,21:37:00,267275,68.1,Y,2026-09-19T21:15:00+08:00,0.0,3,0.999999999999999,dow,43,68.75,68.62,68.88,2,Provisional,-0.65,-0.9
2026-09-19,21:37:00,267283,72.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,69.7,69.45,69.95,2,Provisional,3.1,4.4
2026-09-19,21:37:00,267284,68.1,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999991,dow,43,68.75,68.62,68.88,2,Provisional,-0.65,-0.9
2026-09-19,21:37:00,267285,72.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,69.7,69.45,69.95,2,Provisional,3.1,4.4
2026-09-19,21:37:00,267286,72.2,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,73.65,73.38,73.92,2,Provisional,-1.45,-2.0
2026-09-19,21:37:00,267304,50.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,45.2,43.5,46.9,2,Provisional,4.8,10.6
2026-09-19,21:37:00,267305,50.0,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999999,dow,43,45.5,43.25,47.75,2,Provisional,4.5,9.9
2026-09-19,21:37:00,95355,85.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,84.0,84.0,84.0,2,Provisional,1.0,1.2
2026-09-19,21:37:00,261079,50.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,50.0,50.0,50.0,2,Provisional,0.0,0.0
2026-09-19,21:37:00,261090,80.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,79.35,79.03,79.67,2,Provisional,0.65,0.8
2026-09-19,21:37:00,261092,53.5,Y,2026-09-19T21:15:00+08:00,0.0,3,0.999999999999999,dow,43,61.5,60.85,62.15,2,Provisional,-8.0,-13.0
2026-09-19,21:37:00,276484,80.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,78.6,77.9,79.3,2,Provisional,1.4,1.8
2026-09-19,21:37:00,1415,53.4,Y,2026-09-19T21:15:00+08:00,0.0,3,0.999999999999999,dow,43,58.55,58.52,58.58,2,Provisional,-5.15,-8.8
2026-09-19,21:37:00,163680,62.1,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,61.7,61.45,61.95,2,Provisional,0.4,0.6
2026-09-19,21:37:00,163684,62.2,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,61.8,61.55,62.05,2,Provisional,0.4,0.6
2026-09-19,21:37:00,163686,69.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,70.0,67.75,72.25,2,Provisional,-1.0,-1.4
2026-09-19,21:37:00,163687,49.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,52.5,50.75,54.25,2,Provisional,-3.5,-6.7
2026-09-19,21:37:00,163689,49.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,52.5,50.75,54.25,2,Provisional,-3.5,-6.7
2026-09-19,21:37:00,163888,30.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,40.75,40.02,41.48,2,Provisional,-10.15,-24.9
2026-09-19,21:37:00,163889,30.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,40.75,40.02,41.48,2,Provisional,-10.15,-24.9
2026-09-19,21:37:00,1817,55.4,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,55.1,54.5,55.7,2,Provisional,0.3,0.5
2026-09-19,21:37:00,2176,30.6,Y,2026-09-19T21:15:00+08:00,0.0,3,0.999999999999999,dow,43,40.75,40.02,41.48,2,Provisional,-10.15,-24.9
2026-09-19,21:37:00,2486,32.1,Y,2026-09-19T21:15:00+08:00,0.0,3,1.000000000000001,dow,43,57.75,57.42,58.08,2,Provisional,-25.65,-44.4
2026-09-19,21:37:00,261080,55.9,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,58.3,57.95,58.65,2,Provisional,-2.4,-4.1
2026-09-19,21:37:00,261081,50.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,50.0,50.0,50.0,2,Provisional,0.0,0.0
2026-09-19,21:37:00,261804,80.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,76.2,75.15,77.25,2,Provisional,3.8,5.0
2026-09-19,21:37:00,261820,65.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.000000000000001,dow,43,67.75,67.38,68.12,2,Provisional,-2.75,-4.1
2026-09-19,21:37:00,261821,50.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,46.2,46.05,46.35,2,Provisional,3.8,8.2
2026-09-19,21:37:00,261822,55.4,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,57.2,56.85,57.55,2,Provisional,-1.8,-3.1
2026-09-19,21:37:00,261824,80.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,76.7,75.8,77.6,2,Provisional,3.3,4.3
